,Tiker,Date,Score
10867,msft,2018-07-19 17:40:53,0.55
10868,msft,2018-07-19 17:40:02,0
10869,msft,2018-07-19 17:40:01,0
10870,msft,2018-07-19 17:40:01,0
10871,msft,2018-07-19 17:40:00,0
10872,msft,2018-07-19 17:40:00,0
10873,msft,2018-07-19 17:39:34,0
10874,msft,2018-07-19 17:39:23,0
10875,msft,2018-07-19 17:39:04,0
10876,msft,2018-07-19 17:38:24,0.7
10877,msft,2018-07-19 17:37:29,0
10878,msft,2018-07-19 17:36:15,0
10879,msft,2018-07-19 17:35:30,0
10880,msft,2018-07-19 17:34:13,0
10881,msft,2018-07-19 17:34:06,0
10882,msft,2018-07-19 17:32:53,0
10883,msft,2018-07-19 17:31:11,0
10884,msft,2018-07-19 17:30:56,0.5
10885,msft,2018-07-19 17:30:32,0
10886,msft,2018-07-19 17:30:32,0
10887,msft,2018-07-19 17:30:22,0.1666666667
10888,msft,2018-07-19 17:30:06,0.2857142857
10889,msft,2018-07-19 17:30:03,0
10890,msft,2018-07-19 17:30:00,0.625
10891,msft,2018-07-19 17:29:59,0
10892,msft,2018-07-19 17:29:58,0
10893,msft,2018-07-19 17:29:08,0
10894,msft,2018-07-19 17:29:01,0
10895,msft,2018-07-19 17:28:54,0.5
10896,msft,2018-07-19 17:28:46,0
10897,msft,2018-07-19 17:28:23,0
10898,msft,2018-07-19 17:28:22,0
10899,msft,2018-07-19 17:28:01,0.3333333333
10900,msft,2018-07-19 17:27:30,0
10901,msft,2018-07-19 17:27:30,0
10902,msft,2018-07-19 17:27:27,0
10903,msft,2018-07-19 17:27:25,0
10904,msft,2018-07-19 17:27:25,0
10905,msft,2018-07-19 17:26:45,0
10906,msft,2018-07-19 17:26:26,0
10907,msft,2018-07-19 17:26:26,0
10908,msft,2018-07-19 17:26:24,0
10909,msft,2018-07-19 17:26:24,0
10910,msft,2018-07-19 17:26:23,0
10911,msft,2018-07-19 17:26:19,0.0333333333
10912,msft,2018-07-19 17:26:18,0
10913,msft,2018-07-19 17:25:51,0
10914,msft,2018-07-19 17:25:06,0
10915,msft,2018-07-19 17:24:25,0
10916,msft,2018-07-19 17:24:22,0
10917,msft,2018-07-19 17:23:44,0
10918,msft,2018-07-19 17:23:39,0
10919,msft,2018-07-19 17:23:37,-0.3
10920,msft,2018-07-19 17:23:20,0.1
10921,msft,2018-07-19 17:23:10,0
10922,msft,2018-07-19 17:23:06,0.1681818182
10923,msft,2018-07-19 17:23:00,0
10924,msft,2018-07-19 17:22:38,0.1681818182
10925,msft,2018-07-19 17:22:33,0
10926,msft,2018-07-19 17:21:54,0
10927,msft,2018-07-19 17:21:52,0
10928,msft,2018-07-19 17:21:43,0
10929,msft,2018-07-19 17:21:43,0
10930,msft,2018-07-19 17:20:27,-0.3125
10931,msft,2018-07-19 17:20:04,0
10932,msft,2018-07-19 17:20:00,0
10933,msft,2018-07-19 17:19:33,0
10934,msft,2018-07-19 17:19:19,-0.05
10935,msft,2018-07-19 17:19:15,0
10936,msft,2018-07-19 17:18:39,0
10937,msft,2018-07-19 17:17:42,0
10938,msft,2018-07-19 17:17:35,0
10939,msft,2018-07-19 17:17:18,-0.1555555556
10940,msft,2018-07-19 17:17:12,0
10941,msft,2018-07-19 17:16:34,0
10942,msft,2018-07-19 17:15:51,0.1454545455
10943,msft,2018-07-19 17:15:00,0
10944,msft,2018-07-19 17:15:00,0.1121212121
10945,msft,2018-07-19 17:14:40,0
10946,msft,2018-07-19 17:14:20,0
10947,msft,2018-07-19 17:13:19,0
10948,msft,2018-07-19 17:13:14,0
10949,msft,2018-07-19 17:11:18,0
10950,msft,2018-07-19 17:11:01,0.5
10951,msft,2018-07-19 17:10:36, Earnings Drags Nasdaq and Stock Market Down MSFT Reports  
10952,msft,2018-07-19 17:10:34, Earnings Drags Nasdaq and Stock Market Down MSFT Reports  
10953,msft,2018-07-19 17:10:00,0.3
10954,msft,2018-07-19 17:08:31,0
10955,msft,2018-07-19 17:08:28,0
10956,msft,2018-07-19 17:07:17,0
10957,msft,2018-07-19 17:07:01,0
10958,msft,2018-07-19 17:06:34,0.1
10959,msft,2018-07-19 17:06:34,0.25
10960,msft,2018-07-19 17:06:33,0
10961,msft,2018-07-19 17:06:05,0
10962,msft,2018-07-19 17:05:30,0
10963,msft,2018-07-19 17:05:12,0
10964,msft,2018-07-19 17:05:01,0
10965,msft,2018-07-19 17:04:09,0.3083333333
10966,msft,2018-07-19 17:03:23,0
10967,msft,2018-07-19 17:02:26,0.125
10968,msft,2018-07-19 17:02:12,0
10969,msft,2018-07-19 17:02:12,-0.5
10970,msft,2018-07-19 17:00:46,0
10971,msft,2018-07-19 17:00:46,0.4
10972,msft,2018-07-19 17:00:20,0.5
10973,msft,2018-07-19 17:00:14,0.225
10974,msft,2018-07-19 17:00:11,-0.125
10975,msft,2018-07-19 17:00:01,0
10976,msft,2018-07-19 17:00:01,-0.0714285714
10977,msft,2018-07-19 17:00:01,0
10978,msft,2018-07-19 17:00:00,0
10979,msft,2018-07-19 16:59:35,0
10980,msft,2018-07-19 16:58:28,0
10981,msft,2018-07-19 16:57:22,0
10982,msft,2018-07-19 16:56:46,)… 
10983,msft,2018-07-19 16:55:37,0.2
10984,msft,2018-07-19 16:54:45,0.1181818182
10985,msft,2018-07-19 16:53:12,0
10986,msft,2018-07-19 16:53:01,0
10987,msft,2018-07-19 16:52:29,0
10988,msft,2018-07-19 16:51:53,0.7
10989,msft,2018-07-19 16:51:22,0
10990,msft,2018-07-19 16:50:23,0
10991,msft,2018-07-19 16:50:22,0
10992,msft,2018-07-19 16:50:07,0.2
10993,msft,2018-07-19 16:50:00,0
10994,msft,2018-07-19 16:49:33,0
10995,msft,2018-07-19 16:49:11,0
10996,msft,2018-07-19 16:49:06,0
10997,msft,2018-07-19 16:49:05,0
10998,msft,2018-07-19 16:49:01,0
10999,msft,2018-07-19 16:49:00,0
11000,msft,2018-07-19 16:48:08,0.3111111111
11001,msft,2018-07-19 16:47:30,1
11002,msft,2018-07-19 16:47:02,0.0333333333
11003,msft,2018-07-19 16:47:00,0.525
11004,msft,2018-07-19 16:47:00,0
11005,msft,2018-07-19 16:45:34,0.2857142857
11006,msft,2018-07-19 16:45:27,0
11007,msft,2018-07-19 16:45:01,0.45
11008,msft,2018-07-19 16:44:26,0.3181818182
11009,msft,2018-07-19 16:44:00,0.2
11010,msft,2018-07-19 16:43:30,0.0333333333
11011,msft,2018-07-19 16:42:49,0.025
11012,msft,2018-07-19 16:42:40,0
11013,msft,2018-07-19 16:42:40,0.25
11014,msft,2018-07-19 16:42:37,0
11015,msft,2018-07-19 16:42:22,0.1363636364
11016,msft,2018-07-19 16:41:50,-0.05
11017,msft,2018-07-19 16:41:00,0
11018,msft,2018-07-19 16:41:00,0
11019,msft,2018-07-19 16:39:53,0.3445075758
11020,msft,2018-07-19 16:39:45,0
11021,msft,2018-07-19 16:39:26,0.4
11022,msft,2018-07-19 16:39:19,0.5
11023,msft,2018-07-19 16:38:36,0
11024,msft,2018-07-19 16:38:00,0
11025,msft,2018-07-19 16:36:35,0
11026,msft,2018-07-19 16:36:32,0
11027,msft,2018-07-19 16:36:28,0.375
11028,msft,2018-07-19 16:33:03,0
11029,msft,2018-07-19 16:33:00,1
11030,msft,2018-07-19 16:32:47,0.6416666667
11031,msft,2018-07-19 16:32:44,0
11032,msft,2018-07-19 16:32:33,0.35
11033,msft,2018-07-19 16:32:02,0
11034,msft,2018-07-19 16:31:34,0.2
11035,msft,2018-07-19 16:31:32,0
11036,msft,2018-07-19 16:30:31,0
11037,msft,2018-07-19 16:30:23,0
11038,msft,2018-07-19 16:30:22,0
11039,msft,2018-07-19 16:29:46,0
11040,msft,2018-07-19 16:29:39,0
11041,msft,2018-07-19 16:29:00,0
11042,msft,2018-07-19 16:28:48,0
11043,msft,2018-07-19 16:28:48,0
11044,msft,2018-07-19 16:28:15,0
11045,msft,2018-07-19 16:28:15,0
11046,msft,2018-07-19 16:27:00,0
11047,msft,2018-07-19 16:27:00,0.25
11048,msft,2018-07-19 16:26:33,0
11049,msft,2018-07-19 16:26:00,0
11050,msft,2018-07-19 16:25:49,0
11051,msft,2018-07-19 16:25:28,0
11052,msft,2018-07-19 16:25:15,0
11053,msft,2018-07-19 16:25:07,0.4
11054,msft,2018-07-19 16:24:54,0
11055,msft,2018-07-19 16:24:12,1
11056,msft,2018-07-19 16:23:29,-0.2
11057,msft,2018-07-19 16:23:29,0
11058,msft,2018-07-19 16:23:29,0.0125
11059,msft,2018-07-19 16:23:22,0.35
11060,msft,2018-07-19 16:23:13,0.2
11061,msft,2018-07-19 16:23:05,0
11062,msft,2018-07-19 16:23:00,0
11063,msft,2018-07-19 16:23:00,0.5
11064,msft,2018-07-19 16:22:55,0.35
11065,msft,2018-07-19 16:22:55,0.4
11066,msft,2018-07-19 16:22:00,0
11067,msft,2018-07-19 16:21:44,0
11068,msft,2018-07-19 16:21:35,0.4166666667
11069,msft,2018-07-19 16:20:27,0.45
11070,msft,2018-07-19 16:19:35,0
11071,msft,2018-07-19 16:19:10,0.2
11072,msft,2018-07-19 16:19:00,0.2166666667
11073,msft,2018-07-19 16:16:46,0
11074,msft,2018-07-19 16:16:00,0.3181818182
11075,msft,2018-07-19 16:15:30,0
11076,msft,2018-07-19 16:15:00,0.225
11077,msft,2018-07-19 16:15:00,0.1363636364
11078,msft,2018-07-19 16:14:41,0.284375
11079,msft,2018-07-19 16:14:26,0
11080,msft,2018-07-19 16:13:30,0.5
11081,msft,2018-07-19 16:13:28,0
11082,msft,2018-07-19 16:13:02,0.2142857143
11083,msft,2018-07-19 16:12:54,0
11084,msft,2018-07-19 16:12:23,0.325
11085,msft,2018-07-19 16:11:43,0.375
11086,msft,2018-07-19 16:11:30,0
11087,msft,2018-07-19 16:11:17,-0.5
11088,msft,2018-07-19 16:10:43,-0.5
11089,msft,2018-07-19 16:10:35,0.5333333333
11090,msft,2018-07-19 16:10:12,0
11091,msft,2018-07-19 16:10:00,0
11092,msft,2018-07-19 16:09:02,0.5
11093,msft,2018-07-19 16:09:01,0.3833333333
11094,msft,2018-07-19 16:09:01,0
11095,msft,2018-07-19 16:08:19,0.0681818182
11096,msft,2018-07-19 16:08:11,0.2
11097,msft,2018-07-19 16:07:40,0
11098,msft,2018-07-19 16:05:29,0.5
11099,msft,2018-07-19 16:05:28,1
11100,msft,2018-07-19 16:05:04,0.4
11101,msft,2018-07-19 16:04:50,0
11102,msft,2018-07-19 16:04:25,0
11103,msft,2018-07-19 16:04:00,0
11104,msft,2018-07-19 16:03:29,0
11105,msft,2018-07-19 16:03:25,0.25
11106,msft,2018-07-19 16:03:22,0
11107,msft,2018-07-19 16:03:00,0
11108,msft,2018-07-19 16:01:34,0
11109,msft,2018-07-19 16:00:44,0.1125
11110,msft,2018-07-19 16:00:24,0
11111,msft,2018-07-19 16:00:15,0.6
11112,msft,2018-07-19 16:00:08,-0.05
11113,msft,2018-07-19 16:00:06,0
11114,msft,2018-07-19 16:00:06,0.4
11115,msft,2018-07-19 16:00:01,0
11116,msft,2018-07-19 16:00:01,0.5
11117,msft,2018-07-19 16:00:01,0.4
11118,msft,2018-07-19 16:00:01,0
11119,msft,2018-07-19 15:59:16,-0.0619047619
11120,msft,2018-07-19 15:59:01,0.3
11121,msft,2018-07-19 15:57:41,0
11122,msft,2018-07-19 15:57:25,0
11123,msft,2018-07-19 15:56:07,0.2
11124,msft,2018-07-19 15:56:00,0.4
11125,msft,2018-07-19 15:54:19,0.125
11126,msft,2018-07-19 15:54:10,0
11127,msft,2018-07-19 15:53:29, World Report seeks investing experts on MSFT earnings. Query: 
11128,msft,2018-07-19 15:53:18,0.15
11129,msft,2018-07-19 15:53:03,0
11130,msft,2018-07-19 15:52:32,0.5
11131,msft,2018-07-19 15:51:31,0
11132,msft,2018-07-19 15:48:44,0
11133,msft,2018-07-19 15:48:42,0.5
11134,msft,2018-07-19 15:46:28,0.2
11135,msft,2018-07-19 15:46:23,0
11136,msft,2018-07-19 15:46:01,0
11137,msft,2018-07-19 15:46:00,0
11138,msft,2018-07-19 15:45:05,0
11139,msft,2018-07-19 15:45:00,0
11140,msft,2018-07-19 15:44:28,0
11141,msft,2018-07-19 15:44:06,0
11142,msft,2018-07-19 15:44:01,0.4166666667
11143,msft,2018-07-19 15:43:28,0.4285714286
11144,msft,2018-07-19 15:43:10,1
11145,msft,2018-07-19 15:42:55,-0.05
11146,msft,2018-07-19 15:42:32,0
11147,msft,2018-07-19 15:42:25,0.2
11148,msft,2018-07-19 15:41:02,0.5
11149,msft,2018-07-19 15:40:25,0
11150,msft,2018-07-19 15:40:11,0.1
11151,msft,2018-07-19 15:40:06,0
11152,msft,2018-07-19 15:38:00,0
11153,msft,2018-07-19 15:36:52,0.5
11154,msft,2018-07-19 15:36:24,0.8
11155,msft,2018-07-19 15:35:50,0.5681818182
11156,msft,2018-07-19 15:34:16,0
11157,msft,2018-07-19 15:33:57,0.5
11158,msft,2018-07-19 15:33:37,0
11159,msft,2018-07-19 15:33:06,0
11160,msft,2018-07-19 15:32:50,0.4
11161,msft,2018-07-19 15:32:12,0
11162,msft,2018-07-19 15:31:40,0.4
11163,msft,2018-07-19 15:31:01,0.1
11164,msft,2018-07-19 15:30:27,0
11165,msft,2018-07-19 15:30:01,0
11166,msft,2018-07-19 15:29:35,0
11167,msft,2018-07-19 15:29:31,0
11168,msft,2018-07-19 15:29:27,0
11169,msft,2018-07-19 15:29:27,0
11170,msft,2018-07-19 15:28:45,0
11171,msft,2018-07-19 15:28:25,-0.25
11172,msft,2018-07-19 15:28:19,0
11173,msft,2018-07-19 15:27:55,0
11174,msft,2018-07-19 15:27:37,-0.05
11175,msft,2018-07-19 15:27:24,0
11176,msft,2018-07-19 15:27:21,0
11177,msft,2018-07-19 15:26:25,0
11178,msft,2018-07-19 15:26:25,0
11179,msft,2018-07-19 15:25:26,0
11180,msft,2018-07-19 15:24:34,0
11181,msft,2018-07-19 15:24:00,0
11182,msft,2018-07-19 15:22:17,0.3928571429
11183,msft,2018-07-19 15:22:07,0
11184,msft,2018-07-19 15:22:00,0
11185,msft,2018-07-19 15:21:34,0
11186,msft,2018-07-19 15:18:39,0.1
11187,msft,2018-07-19 15:18:00,0
11188,msft,2018-07-19 15:17:12,0
11189,msft,2018-07-19 15:16:04,0
11190,msft,2018-07-19 15:16:00,0
11191,msft,2018-07-19 15:15:50,0.2
11192,msft,2018-07-19 15:15:00, Recover #Microsoft #AzureStack ?   talks about the new #DataProtection solutions port… 
11193,msft,2018-07-19 15:15:00,0
11194,msft,2018-07-19 15:14:00,0.2
11195,msft,2018-07-19 15:12:35,0
11196,msft,2018-07-19 15:12:01,0
11197,msft,2018-07-19 15:11:27,0
11198,msft,2018-07-19 15:11:26,0.1363636364
11199,msft,2018-07-19 15:10:12,0.3333333333
11200,msft,2018-07-19 15:10:03,0.1222222222
11201,msft,2018-07-19 15:09:00,0.25
11202,msft,2018-07-19 15:08:09,0
11203,msft,2018-07-19 15:07:13,0
11204,msft,2018-07-19 15:06:54,0
11205,msft,2018-07-19 15:06:30,0
11206,msft,2018-07-19 15:06:30,0
11207,msft,2018-07-19 15:05:15,0
11208,msft,2018-07-19 15:03:46, $WMT alliance = Opportunity
11209,msft,2018-07-19 15:03:00,0
11210,msft,2018-07-19 15:01:46,0.5
11211,msft,2018-07-19 15:01:02,-0.05
11212,msft,2018-07-19 15:01:01,0
11213,msft,2018-07-19 15:00:57,0.6
11214,msft,2018-07-19 15:00:13,0.4
11215,msft,2018-07-19 15:00:13,0.4
11216,msft,2018-07-19 15:00:13,0.4
11217,msft,2018-07-19 15:00:06,0
11218,msft,2018-07-19 15:00:06,0.45
11219,msft,2018-07-19 15:00:02,0.2
11220,msft,2018-07-19 15:00:02,0
11221,msft,2018-07-19 15:00:01,0
11222,msft,2018-07-19 15:00:01,0
11223,msft,2018-07-19 15:00:01,0
11224,msft,2018-07-19 15:00:00,-0.025
11225,msft,2018-07-19 15:00:00,0
11226,msft,2018-07-19 14:59:24,0
11227,msft,2018-07-19 14:59:00, open interest) $NCLH $SBUX $M $UAL $WBA $MSFT $AAL $FTAI… 
11228,msft,2018-07-19 14:58:22,0.175
11229,msft,2018-07-19 14:57:49,0.0681818182
11230,msft,2018-07-19 14:57:45,1
11231,msft,2018-07-19 14:57:13,0
11232,msft,2018-07-19 14:56:38,0
11233,msft,2018-07-19 14:56:00,0.4444444444
11234,msft,2018-07-19 14:55:48,0.2
11235,msft,2018-07-19 14:55:10,0.1
11236,msft,2018-07-19 14:55:07,0
11237,msft,2018-07-19 14:55:01,0.125
11238,msft,2018-07-19 14:54:45,0
11239,msft,2018-07-19 14:53:03,0
11240,msft,2018-07-19 14:52:40,0
11241,msft,2018-07-19 14:52:27,0.5
11242,msft,2018-07-19 14:52:27,0
11243,msft,2018-07-19 14:52:00,0.5
11244,msft,2018-07-19 14:51:17,0
11245,msft,2018-07-19 14:50:31,0
11246,msft,2018-07-19 14:50:27,0.1454545455
11247,msft,2018-07-19 14:49:20,-0.05
11248,msft,2018-07-19 14:49:11,0
11249,msft,2018-07-19 14:46:02,0
11250,msft,2018-07-19 14:46:00,0
11251,msft,2018-07-19 14:46:00,-0.05
11252,msft,2018-07-19 14:45:11,0
11253,msft,2018-07-19 14:45:06,0.1363636364
11254,msft,2018-07-19 14:44:58,0
11255,msft,2018-07-19 14:44:19,-0.1
11256,msft,2018-07-19 14:44:00,0
11257,msft,2018-07-19 14:43:47,0.35
11258,msft,2018-07-19 14:42:29,-0.125
11259,msft,2018-07-19 14:41:32,0.1041666667
11260,msft,2018-07-19 14:40:30,0
11261,msft,2018-07-19 14:40:12,0.5
11262,msft,2018-07-19 14:40:09,-0.1
11263,msft,2018-07-19 14:38:54,0
11264,msft,2018-07-19 14:38:15,0
11265,msft,2018-07-19 14:38:00,0.2857142857
11266,msft,2018-07-19 14:36:32,0.5
11267,msft,2018-07-19 14:36:32,0
11268,msft,2018-07-19 14:35:00,0
11269,msft,2018-07-19 14:33:59,0
11270,msft,2018-07-19 14:33:54,0
11271,msft,2018-07-19 14:33:41,0.2
11272,msft,2018-07-19 14:32:00,0
11273,msft,2018-07-19 14:31:21,0
11274,msft,2018-07-19 14:31:01,0.4
11275,msft,2018-07-19 14:30:21,0
11276,msft,2018-07-19 14:30:07,0
11277,msft,2018-07-19 14:30:01,0
11278,msft,2018-07-19 14:30:00,0
11279,msft,2018-07-19 14:29:26,0
11280,msft,2018-07-19 14:28:26,0.2857142857
11281,msft,2018-07-19 14:27:47,0.2857142857
11282,msft,2018-07-19 14:26:37,0
11283,msft,2018-07-19 14:26:01,0
11284,msft,2018-07-19 14:25:03,0
11285,msft,2018-07-19 14:22:09,0
11286,msft,2018-07-19 14:22:00,0.5
11287,msft,2018-07-19 14:21:34,0
11288,msft,2018-07-19 14:20:36,0
11289,msft,2018-07-19 14:19:57,0
11290,msft,2018-07-19 14:19:47,0
11291,msft,2018-07-19 14:18:44,-0.175
11292,msft,2018-07-19 14:18:38,0.25
11293,msft,2018-07-19 14:18:12, Must read before buying Jason Bond Picks!!!!! $WYNN $INTC $MSFT
11294,msft,2018-07-19 14:18:09,0.25
11295,msft,2018-07-19 14:17:55,0
11296,msft,2018-07-19 14:17:54,0
11297,msft,2018-07-19 14:16:41,0
11298,msft,2018-07-19 14:16:27,0
11299,msft,2018-07-19 14:14:19,-0.05
11300,msft,2018-07-19 14:13:50,0
11301,msft,2018-07-19 14:13:50,0
11302,msft,2018-07-19 14:12:44,0
11303,msft,2018-07-19 14:12:31,0.0444444444
11304,msft,2018-07-19 14:11:18,0.1363636364
11305,msft,2018-07-19 14:11:17,-0.05
11306,msft,2018-07-19 14:11:17,0.25
11307,msft,2018-07-19 14:11:16,0
11308,msft,2018-07-19 14:09:39,1
11309,msft,2018-07-19 14:09:07,0.375
11310,msft,2018-07-19 14:07:17,0
11311,msft,2018-07-19 14:07:15,0
11312,msft,2018-07-19 14:06:41, $FSCT nearing liftoff
11313,msft,2018-07-19 14:05:16,0
11314,msft,2018-07-19 14:04:42,0.5
11315,msft,2018-07-19 14:03:04,0
11316,msft,2018-07-19 14:01:55,0
11317,msft,2018-07-19 14:01:08,0
11318,msft,2018-07-19 14:01:00,0.05
11319,msft,2018-07-19 14:00:10,0
11320,msft,2018-07-19 14:00:01,0.1454545455
11321,msft,2018-07-19 14:00:01,0
11322,msft,2018-07-19 14:00:01,0.4
11323,msft,2018-07-19 14:00:00,0
11324,msft,2018-07-19 13:59:59,0
11325,msft,2018-07-19 13:59:58,0
11326,msft,2018-07-19 13:59:53,0
11327,msft,2018-07-19 13:59:33,0
11328,msft,2018-07-19 13:58:15,0.7
11329,msft,2018-07-19 13:57:35,0
11330,msft,2018-07-19 13:56:34,0.5
11331,msft,2018-07-19 13:55:30,0
11332,msft,2018-07-19 13:55:10,0
11333,msft,2018-07-19 13:54:21,0.7
11334,msft,2018-07-19 13:54:15,0
11335,msft,2018-07-19 13:53:38,0
11336,msft,2018-07-19 13:53:31,0
11337,msft,2018-07-19 13:52:54,0
11338,msft,2018-07-19 13:52:12,0.6
11339,msft,2018-07-19 13:52:07,0.2
11340,msft,2018-07-19 13:48:02,0
11341,msft,2018-07-19 13:47:33,0
11342,msft,2018-07-19 13:46:54,0.3
11343,msft,2018-07-19 13:45:55,0
11344,msft,2018-07-19 13:45:07,-0.1333333333
11345,msft,2018-07-19 13:45:05,-0.1458333333
11346,msft,2018-07-19 13:44:37,0
11347,msft,2018-07-19 13:44:28,0
11348,msft,2018-07-19 13:44:01,0
11349,msft,2018-07-19 13:43:52,0
11350,msft,2018-07-19 13:43:30,0
11351,msft,2018-07-19 13:43:29,0
11352,msft,2018-07-19 13:41:57,0
11353,msft,2018-07-19 13:41:50,0
11354,msft,2018-07-19 13:41:28,0.0583333333
11355,msft,2018-07-19 13:41:19,0
11356,msft,2018-07-19 13:40:31,0
11357,msft,2018-07-19 13:40:05,0
11358,msft,2018-07-19 13:39:46,0.1
11359,msft,2018-07-19 13:39:13,0
11360,msft,2018-07-19 13:39:04,0
11361,msft,2018-07-19 13:38:41,0
11362,msft,2018-07-19 13:38:01,0
11363,msft,2018-07-19 13:37:03,-0.1
11364,msft,2018-07-19 13:36:27,0
11365,msft,2018-07-19 13:36:19,0
11366,msft,2018-07-19 13:36:12,0.1666666667
11367,msft,2018-07-19 13:36:01,0.4666666667
11368,msft,2018-07-19 13:35:01,0
11369,msft,2018-07-19 13:35:01,0
11370,msft,2018-07-19 13:34:24,0
11371,msft,2018-07-19 13:34:03,-0.25
11372,msft,2018-07-19 13:33:28,0
11373,msft,2018-07-19 13:32:16,0
11374,msft,2018-07-19 13:31:01,0
11375,msft,2018-07-19 13:30:01,0
11376,msft,2018-07-19 13:29:57,0
11377,msft,2018-07-19 13:29:56,0
11378,msft,2018-07-19 13:29:18,0
11379,msft,2018-07-19 13:29:17,0
11380,msft,2018-07-19 13:28:56,0
11381,msft,2018-07-19 13:28:41,0
11382,msft,2018-07-19 13:28:24,0
11383,msft,2018-07-19 13:28:20,-0.3
11384,msft,2018-07-19 13:26:23,0
11385,msft,2018-07-19 13:26:01,0.8
11386,msft,2018-07-19 13:25:54,0.5
11387,msft,2018-07-19 13:25:52,0
11388,msft,2018-07-19 13:25:14,0
11389,msft,2018-07-19 13:25:10,0.075
11390,msft,2018-07-19 13:25:01,0.5
11391,msft,2018-07-19 13:25:01,0
11392,msft,2018-07-19 13:24:05,0
11393,msft,2018-07-19 13:24:01,0.0681818182
11394,msft,2018-07-19 13:23:59,0
11395,msft,2018-07-19 13:23:47,0
11396,msft,2018-07-19 13:23:46,-0.5
11397,msft,2018-07-19 13:23:22,0
11398,msft,2018-07-19 13:22:23,0.275
11399,msft,2018-07-19 13:21:15,0
11400,msft,2018-07-19 13:20:40,-0.0708333333
11401,msft,2018-07-19 13:20:35,-0.0708333333
11402,msft,2018-07-19 13:17:28,0
11403,msft,2018-07-19 13:16:24,0
11404,msft,2018-07-19 13:15:35,0
11405,msft,2018-07-19 13:14:45,0
11406,msft,2018-07-19 13:14:20,0
11407,msft,2018-07-19 13:13:29,0
11408,msft,2018-07-19 13:13:00,0
11409,msft,2018-07-19 13:11:40,0.5
11410,msft,2018-07-19 13:11:29,0.6
11411,msft,2018-07-19 13:11:21,0.1
11412,msft,2018-07-19 13:11:11,0
11413,msft,2018-07-19 13:10:28,-0.15
11414,msft,2018-07-19 13:10:22,0.5
11415,msft,2018-07-19 13:09:28,0
11416,msft,2018-07-19 13:09:09,0.1
11417,msft,2018-07-19 13:08:57,0
11418,msft,2018-07-19 13:08:56,0
11419,msft,2018-07-19 13:08:00,0.35
11420,msft,2018-07-19 13:07:01,0
11421,msft,2018-07-19 13:05:42,-0.1
11422,msft,2018-07-19 13:05:01,0
11423,msft,2018-07-19 13:05:00,0.25
11424,msft,2018-07-19 13:04:37,0
11425,msft,2018-07-19 13:04:27,0
11426,msft,2018-07-19 13:04:01,0
11427,msft,2018-07-19 13:03:18,0.35
11428,msft,2018-07-19 13:03:16,0
11429,msft,2018-07-19 13:02:40,-0.6
11430,msft,2018-07-19 13:02:30,0
11431,msft,2018-07-19 13:02:24,0
11432,msft,2018-07-19 13:02:19,-0.05
11433,msft,2018-07-19 13:01:39,0
11434,msft,2018-07-19 13:01:39,0
11435,msft,2018-07-19 13:01:30,0
11436,msft,2018-07-19 13:01:28,0
11437,msft,2018-07-19 13:01:27,0
11438,msft,2018-07-19 13:00:03,0.05
11439,msft,2018-07-19 13:00:02,0
11440,msft,2018-07-19 13:00:01,0
11441,msft,2018-07-19 13:00:00,1
11442,msft,2018-07-19 12:59:04,0
11443,msft,2018-07-19 12:59:01,0
11444,msft,2018-07-19 12:59:01,0
11445,msft,2018-07-19 12:58:32,0
11446,msft,2018-07-19 12:58:12,0.4
11447,msft,2018-07-19 12:58:11,-0.5
11448,msft,2018-07-19 12:58:02,0.4
11449,msft,2018-07-19 12:58:02,0
11450,msft,2018-07-19 12:57:29,0
11451,msft,2018-07-19 12:55:49,0
11452,msft,2018-07-19 12:55:06,0.5
11453,msft,2018-07-19 12:54:01,0.125
11454,msft,2018-07-19 12:52:38,0.1363636364
11455,msft,2018-07-19 12:51:45,0.6
11456,msft,2018-07-19 12:50:10,0.25
11457,msft,2018-07-19 12:50:04,0.3571428571
11458,msft,2018-07-19 12:47:11,0
11459,msft,2018-07-19 12:44:03,0
11460,msft,2018-07-19 12:42:50,0.2
11461,msft,2018-07-19 12:41:00,0.1363636364
11462,msft,2018-07-19 12:40:58,0
11463,msft,2018-07-19 12:40:04,0.125
11464,msft,2018-07-19 12:38:44,0
11465,msft,2018-07-19 12:38:31,0.35
11466,msft,2018-07-19 12:36:24,0.425
11467,msft,2018-07-19 12:35:55,0
11468,msft,2018-07-19 12:35:00,0.2
11469,msft,2018-07-19 12:34:28,0
11470,msft,2018-07-19 12:34:25,0
11471,msft,2018-07-19 12:33:41,0
11472,msft,2018-07-19 12:33:05,0.5
11473,msft,2018-07-19 12:32:49,0.1
11474,msft,2018-07-19 12:32:48,0
11475,msft,2018-07-19 12:29:52,0
11476,msft,2018-07-19 12:28:00,0
11477,msft,2018-07-19 12:26:27,0
11478,msft,2018-07-19 12:25:59,0
11479,msft,2018-07-19 12:25:58,0
11480,msft,2018-07-19 12:25:38,-0.2
11481,msft,2018-07-19 12:25:27,0
11482,msft,2018-07-19 12:23:08,0
11483,msft,2018-07-19 12:23:06,0.5
11484,msft,2018-07-19 12:21:35,0
11485,msft,2018-07-19 12:20:22,0
11486,msft,2018-07-19 12:18:36,0
11487,msft,2018-07-19 12:18:07,0
11488,msft,2018-07-19 12:17:56,0
11489,msft,2018-07-19 12:17:27,0
11490,msft,2018-07-19 12:16:17,0.1333333333
